player_id;name;nationality;position;overall;age;hits;potential;team
185103;Aleksandar Kolarov;Serbia;Defensor Izquierdo;82;34;14;82;Roma 
184134;Fernando;Brazil;Medio Centro Defensivo|Medio Central;82;33;9;82;Sevilla FC 
182494;Fernando Muslera;Uruguay;Arquero;82;34;6;82;Galatasaray SK 
180403;Willian;Brazil;Medio Derecho|Extremo Derecho|Extremo Izquierdo;82;31;53;82;Chelsea 
179844;Diego Costa;Spain;Delantero Centro;82;31;20;82;Atlético Madrid 
178750;Sergio Asenjo;Spain;Arquero;82;31;2;83;Villarreal CF 
177610;Javi Martínez;Spain;Defensor Centro|Medio Centro Defensivo;82;31;18;82;FC Bayern München 
177388;Dimitri Payet;France;Medio Centro Ofensivo|Extremo Izquierdo;82;33;13;82;Olympique de Marseille 
173521;Marcano;Spain;Defensor Centro;82;33;2;82;FC Porto 
169195;Renato Augusto;Brazil;Medio Izquierdo|Medio Central|Medio Centro Ofensivo;82;32;9;82;Beijing Sinobo Guoan FC 
168609;Miranda;Brazil;Defensor Centro;82;35;4;82;Jiangsu Suning FC 
167628;Stéphane Ruffier;France;Arquero;82;33;1;82;AS Saint-Étienne 
167397;Falcao;Colombia;Delantero Centro;82;34;29;82;Galatasaray SK 
156616;Franck Ribéry;France;Medio Izquierdo|Media Punta|Extremo Izquierdo;82;37;31;82;Fiorentina 
156519;Héctor Herrera;Mexico;Medio Central;82;30;11;82;Atlético Madrid 
146536;Jesús Navas;Spain;Defensor Derecho|Medio Derecho;82;34;13;82;Sevilla FC 
139720;Vincent Kompany;Belgium;Defensor Centro;82;34;12;82;RSC Anderlecht 
120533;Pepe;Portugal;Defensor Centro;82;37;14;82;FC Porto 
41;Iniesta;Spain;Medio Izquierdo|Medio Central|Medio Centro Ofensivo;82;36;57;82;Vissel Kobe 
251700;Segundo Mandíquez;Ecuador;Delantero Centro;81;31;3;81;Free Agents 
245305;Luis Roberto Dálves;Uruguay;Delantero Centro|Media Punta;81;28;3;81;Free Agents 
245304;Saúl Marcelo Ardero;Uruguay;Medio Izquierdo|Medio Centro Ofensivo|Extremo Izquierdo;81;32;0;81;Free Agents 
245299;Jaime Nicolás Frendado;Uruguay;Defensor Centro|Medio Centro Defensivo;81;36;0;81;Free Agents 
242348;Loren;Spain;Delantero Centro;81;26;3;84;Real Betis 
240130;Éder Militão;Brazil;Defensor Derecho|Defensor Centro;81;22;48;88;Real Madrid 
239207;Maximiliano Gómez;Uruguay;Delantero Centro;81;23;13;87;Valencia CF 
236792;Tomáš Soucek;Czech Republic;Medio Centro Defensivo|Medio Central;81;25;12;86;West Ham United 
236632;David Neres;Brazil;Medio Centro Ofensivo|Extremo Derecho;81;23;45;86;Ajax 
235374;Manuel Lazzari;Italy;Medio Derecho;81;26;11;82;Lazio 
234906;Houssem Aouar;France;Medio Izquierdo|Medio Central;81;22;71;89;Olympique Lyonnais 
231943;Richarlison;Brazil;Delantero Centro|Medio Derecho|Medio Izquierdo;81;23;48;88;Everton 
230498;Luimo Boas Santos;Brazil;Delantero Centro;81;20;22;81;Santos 
230313;Tony Abranjes;Brazil;Defensor Centro;81;32;1;81;Palmeiras 
230271;Laure Santeiro;Brazil;Medio Izquierdo|Medio Centro Ofensivo|Extremo Izquierdo;81;20;7;81;Fluminense 
229984;Ben Chilwell;England;Defensor Izquierdo;81;23;46;85;Leicester City 
229906;Leon Bailey;Jamaica;Medio Derecho|Medio Izquierdo;81;22;44;88;Bayer 04 Leverkusen 
229668;Mario Hermoso;Spain;Defensor Centro;81;25;21;87;Atlético Madrid 
228618;Ferland Mendy;France;Defensor Izquierdo;81;25;48;86;Real Madrid 
227536;Moussa Marega;Mali;Delantero Centro|Medio Derecho;81;29;13;81;FC Porto 
226161;Marcos Llorente;Spain;Medio Centro Defensivo|Medio Central;81;25;25;86;Atlético Madrid 
224179;Borja Iglesias;Spain;Delantero Centro;81;27;9;82;Real Betis 
223959;Lucas Torreira;Uruguay;Medio Centro Defensivo|Medio Central;81;24;33;86;Arsenal 
223689;Wout Weghorst;Netherlands;Delantero Centro;81;27;4;82;VfL Wolfsburg 
222509;Dani Ceballos;Spain;Medio Central|Medio Centro Ofensivo;81;23;39;86;Arsenal 
222331;Lukas Klostermann;Germany;Carrilero Derecho|Defensor Derecho|Defensor Izquierdo|Extremo Derecho;81;24;32;85;RB Leipzig 
221660;Victor Lindelöf;Sweden;Defensor Centro;81;26;36;85;Manchester United 
216475;Morales;Spain;Delantero Centro|Medio Derecho|Medio Izquierdo;81;33;7;81;Levante UD 
216393;Youri Tielemans;Belgium;Medio Central;81;23;35;87;Leicester City 
215998;Ignacio Fernández;Argentina;Medio Central|Medio Centro Ofensivo;81;30;4;81;River Plate 
215330;Joaquín Correa;Argentina;Delantero Centro|Medio Centro Ofensivo|Media Punta;81;25;31;86;Lazio 
215316;Gerónimo Rulli;Argentina;Arquero;81;28;8;85;Montpellier Hérault SC 
213331;Jonathan Tah;Germany;Defensor Centro;81;24;33;86;Bayer 04 Leverkusen 
212814;João Mário;Portugal;Medio Izquierdo|Medio Central|Medio Centro Ofensivo;81;27;10;82;Lokomotiv Moscow 
212404;Federico Bernardeschi;Italy;Medio Derecho|Medio Centro Ofensivo;81;26;46;83;Juventus 
211990;Odisseas Vlachodimos;Greece;Arquero;81;26;10;86;SL Benfica 
211748;Kerem Demirbay;Germany;Medio Central;81;27;9;84;Bayer 04 Leverkusen 
211688;Gayà;Spain;Defensor Izquierdo;81;25;18;86;Valencia CF 
211320;Daniele Rugani;Italy;Defensor Centro;81;26;26;84;Juventus 
210665;Marcel Halstenberg;Germany;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;81;28;17;81;RB Leipzig 
210406;Piotr Zielinski;Poland;Medio Izquierdo|Medio Central;81;26;17;85;Napoli 
208448;Emil Forsberg;Sweden;Medio Izquierdo|Medio Centro Ofensivo;81;28;10;81;RB Leipzig 
205849;Esteban Andrada;Argentina;Arquero;81;29;7;82;Boca Juniors 
205659;Alessio Cragno;Italy;Arquero;81;26;8;87;Cagliari 
205069;Juan Bernat;Spain;Defensor Izquierdo|Medio Izquierdo;81;27;24;82;Paris Saint-Germain 
204935;Jordan Pickford;England;Arquero;81;26;18;84;Everton 
204525;Iñigo Martínez;Spain;Defensor Centro;81;29;10;82;Athletic Club 
204399;Eran Zahavi;Israel;Delantero Centro|Extremo Izquierdo;81;33;0;81;Guangzhou R&F FC 
204311;Kurt Zouma;France;Defensor Centro;81;25;56;84;Chelsea 
204120;Tomáš Vaclík;Czech Republic;Arquero;81;31;3;81;Sevilla FC 
203574;John Stones;England;Defensor Centro;81;26;33;84;Manchester City 
203551;Alessandro Florenzi;Italy;Defensor Derecho;81;29;11;81;Valencia CF 
202651;Suso;Spain;Medio Centro Ofensivo|Extremo Derecho;81;26;11;81;Sevilla FC 
202562;Jérôme Roussillon;France;Defensor Izquierdo|Medio Izquierdo;81;27;10;82;VfL Wolfsburg 
202477;Deulofeu;Spain;Medio Izquierdo|Media Punta;81;26;27;82;Watford 
202371;Thomas Meunier;Belgium;Defensor Derecho|Medio Derecho;81;28;29;81;Paris Saint-Germain 
201922;Martin Hinteregger;Austria;Defensor Centro;81;27;3;83;Eintracht Frankfurt 
201455;Geoffrey Kondogbia;Central African Rep.;Medio Central;81;27;17;82;Valencia CF 
201400;Rafinha;Brazil;Medio Derecho|Medio Central|Medio Centro Ofensivo;81;27;21;82;RC Celta 
201095;Agustín Marchesín;Argentina;Arquero;81;32;2;81;FC Porto 
200726;Benjamin Lecomte;France;Arquero;81;29;8;83;AS Monaco Football Club SA 
200260;Steven Berghuis;Netherlands;Extremo Derecho;81;28;3;81;Feyenoord 
199575;Jordi Masip;Spain;Arquero;81;31;6;81;R. Valladolid CF 
197655;Sebastián Coates;Uruguay;Defensor Centro;81;29;3;81;Sporting CP 
195365;Kevin Kampl;Slovenia;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;81;29;16;81;RB Leipzig 
193348;Xherdan Shaqiri;Switzerland;Medio Derecho|Extremo Derecho;81;28;18;81;Liverpool 
192883;Henrikh Mkhitaryan;Ermenia;Medio Derecho|Medio Centro Ofensivo|Extremo Derecho;81;31;22;81;Roma 
192638;Marcos Alonso;Spain;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;81;29;26;81;Chelsea 
191740;Ander Herrera;Spain;Medio Centro Defensivo|Medio Central;81;30;16;81;Paris Saint-Germain 
190972;Eduardo Salvio;Argentina;Medio Derecho|Extremo Derecho;81;30;8;81;Boca Juniors 
190813;Stephan El Shaarawy;Italy;Medio Izquierdo|Extremo Izquierdo;81;27;30;81;Shanghai Greenland Shenhua FC 
190544;Adem Ljajic;Serbia;Medio Centro Ofensivo|Extremo Izquierdo;81;28;4;81;Besiktas JK 
189881;Chris Smalling;England;Defensor Centro;81;30;31;81;Roma 
189805;Luuk de Jong;Netherlands;Delantero Centro;81;29;12;81;Sevilla FC 
189125;Giacomo Bonaventura;Italy;Medio Central;81;30;13;81;Milan 
188829;Nicolas Nkoulou;Cameroon;Defensor Centro;81;30;5;81;Torino 
187754;Marlos;Ukraine;Medio Derecho|Medio Centro Ofensivo;81;32;4;81;Shakhtar Donetsk 
186627;Mario Balotelli;Italy;Delantero Centro;81;29;34;81;Brescia 
186345;Kieran Trippier;England;Defensor Derecho;81;29;17;81;Atlético Madrid 
185221;Luiz Gustavo;Brazil;Defensor Centro|Medio Centro Defensivo;81;33;4;81;Fenerbahçe SK 
184942;Giuliano;Brazil;Medio Centro Ofensivo;81;30;3;81;Al Nassr 
184941;Alexis Sánchez;Chile;Medio Izquierdo|Extremo Izquierdo;81;31;46;81;Inter 
184431;Sebastian Giovinco;Italy;Delantero Centro|Medio Centro Ofensivo|Media Punta;81;33;14;81;Al Hilal 
183907;Jérôme Boateng;Germany;Defensor Centro;81;31;15;81;FC Bayern München 
183512;Yuri Berchiche;Spain;Defensor Izquierdo;81;30;9;81;Athletic Club 
179944;David Luiz;Brazil;Defensor Centro;81;33;35;81;Arsenal 
179645;Simon Kjær;Denmark;Defensor Centro;81;31;23;81;Milan 
178086;Adán;Spain;Arquero;81;33;10;81;Atlético Madrid 
177458;Sven Bender;Germany;Defensor Centro|Medio Centro Defensivo;81;31;10;81;Bayer 04 Leverkusen 
177457;Lars Bender;Germany;Defensor Derecho|Medio Centro Defensivo|Medio Central;81;31;5;81;Bayer 04 Leverkusen 
173426;Simon Mignolet;Belgium;Arquero;81;32;0;81;Club Brugge KV 
172879;Sokratis;Greece;Defensor Centro;81;32;18;81;Arsenal 
165229;Laurent Koscielny;France;Defensor Centro;81;34;7;81;FC Girondins de Bordeaux 
164835;Lukasz Fabianski;Poland;Arquero;81;35;7;81;West Ham United 
163489;Andrea Consigli;Italy;Arquero;81;33;3;81;Sassuolo 
159261;Fabio Quagliarella;Italy;Delantero Centro;81;37;5;81;Sampdoria 
159145;Bafétimbi Gomis;France;Delantero Centro;81;34;7;81;Al Hilal 
153244;André-Pierre Gignac;France;Delantero Centro|Media Punta;81;34;10;81;Tigres U.A.N.L. 
138412;James Milner;England;Defensor Derecho|Defensor Izquierdo|Medio Central;81;34;21;81;Liverpool 
104389;Rune Almenning Jarstein;Norway;Arquero;81;35;5;81;Hertha BSC 
245308;Mauro Evidio Nérez;Uruguay;Defensor Izquierdo|Medio Izquierdo;80;32;4;80;Free Agents 
245300;Matías David Baldona;Uruguay;Medio Centro Defensivo|Medio Central;80;36;4;80;Free Agents 
245294;Jorge Ezequiel Serendero;Uruguay;Arquero;80;32;1;80;Free Agents 
245279;Reguilón;Spain;Defensor Izquierdo|Medio Izquierdo;80;23;44;87;Sevilla FC 
244621;Vinícius;Brazil;Delantero Centro;80;25;20;85;SL Benfica 
244369;Viktor Tsygankov;Ukraine;Medio Derecho|Medio Izquierdo;80;22;14;86;Dynamo Kyiv 
244260;Dani Olmo;Spain;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;80;22;47;89;RB Leipzig 
242444;João Félix;Portugal;Delantero Centro|Medio Izquierdo|Media Punta;80;20;133;93;Atlético Madrid 
241671;Dominik Livakovic;Croatia;Arquero;80;25;8;86;Dinamo Zagreb 
239085;Erling Braut Haaland;Norway;Delantero Centro;80;20;371;90;Borussia Dortmund 
236679;Melendo;Spain;Medio Derecho|Medio Central;80;22;14;86;RCD Espanyol 
235569;Tanguy Ndombele;France;Medio Centro Defensivo|Medio Central;80;23;46;88;Tottenham Hotspur 
234153;Carlos Soler;Spain;Medio Derecho|Medio Izquierdo|Medio Central;80;23;15;86;Valencia CF 
233419;Raphinha;Brazil;Medio Derecho|Extremo Derecho;80;23;8;85;Stade Rennais FC 
232411;Christopher Nkunku;France;Delantero Centro|Medio Central|Medio Centro Ofensivo;80;22;32;86;RB Leipzig 
232119;Çaglar Söyüncü;Turkey;Defensor Centro;80;24;42;85;Leicester City 
230347;Welington Dano;Brazil;Defensor Izquierdo|Medio Izquierdo;80;20;7;80;Cruzeiro 
230256;Adryan Zonta;Brazil;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;80;28;5;80;São Paulo 
230234;Everton Andrão;Brazil;Medio Centro Defensivo|Medio Central;80;24;16;80;Fluminense 
230204;Héniton Pires;Brazil;Arquero;80;24;1;82;Flamengo 
229558;Dayot Upamecano;France;Defensor Centro;80;21;127;89;RB Leipzig 
229167;Milot Rashica;Kosovo;Media Punta|Extremo Derecho|Extremo Izquierdo;80;24;30;86;SV Werder Bremen 
228251;Lorenzo Pellegrini;Italy;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;80;24;24;85;Roma 
228093;Marcus Thuram;France;Delantero Centro|Extremo Izquierdo;80;22;19;84;Borussia Mönchengladbach 
227950;Yeray;Spain;Defensor Centro;80;25;11;84;Athletic Club 
227796;Christian Pulisic;United States;Medio Izquierdo|Extremo Derecho|Extremo Izquierdo;80;21;139;86;Chelsea 
227535;Rodrigo Bentancur;Uruguay;Medio Central;80;23;62;87;Juventus 
227290;Marko Dmitrovic;Serbia;Arquero;80;28;3;81;SD Eibar 
226851;Benjamin Pavard;France;Defensor Derecho|Defensor Centro;80;24;65;85;FC Bayern München 
225711;Abdou Diallo;France;Defensor Izquierdo|Defensor Centro;80;24;13;84;Paris Saint-Germain 
225663;Alexandr Golovin;Russia;Medio Central|Medio Centro Ofensivo;80;24;34;86;AS Monaco Football Club SA 
225508;Eric Bailly;Ivory Coast;Defensor Centro;80;26;31;83;Manchester United 
225375;Konrad Laimer;Austria;Defensor Derecho|Medio Centro Defensivo|Medio Central;80;23;20;85;RB Leipzig 
225193;Merino;Spain;Medio Central;80;24;13;86;Real Sociedad 
224458;Diogo Jota;Portugal;Media Punta|Extremo Izquierdo;80;23;32;86;Wolverhampton Wanderers 
224232;Nicolò Barella;Italy;Medio Central|Medio Centro Ofensivo;80;23;46;88;Inter 
224069;Karl Toko-Ekambi;Cameroon;Delantero Centro|Medio Izquierdo;80;27;8;81;Olympique Lyonnais 
223874;Valentin Rongier;France;Medio Central|Medio Centro Ofensivo;80;25;6;83;Olympique de Marseille 
223578;Mata;Spain;Delantero Centro;80;31;5;80;Getafe CF 
222400;Harry Winks;England;Medio Centro Defensivo|Medio Central;80;24;22;85;Tottenham Hotspur 
221992;Hirving Lozano;Mexico;Delantero Centro|Extremo Derecho|Extremo Izquierdo;80;24;69;84;Napoli 
220182;Jason Denayer;Belgium;Defensor Centro;80;25;16;86;Olympique Lyonnais 
219985;Matias Vecino;Uruguay;Medio Centro Defensivo;80;28;13;80;Inter 
219809;Tiemoué Bakayoko;France;Medio Centro Defensivo|Medio Central;80;25;19;82;AS Monaco Football Club SA 
219693;Diego Carlos;Brazil;Defensor Centro;80;27;97;83;Sevilla FC 
216388;Allan Saint-Maximin;France;Delantero Centro|Medio Izquierdo|Extremo Izquierdo;80;23;57;86;Newcastle United 
216194;Dani García;Spain;Medio Centro Defensivo|Medio Central;80;30;4;80;Athletic Club 
216145;Armando Izzo;Italy;Defensor Centro;80;28;8;82;Torino 
215223;Walter Benítez;Argentina;Arquero;80;27;9;83;OGC Nice 
215061;Darío Benedetto;Argentina;Delantero Centro;80;30;14;80;Olympique de Marseille 
214584;Franco Armani;Argentina;Arquero;80;33;10;80;River Plate 
213874;Thiago Mendes;Brazil;Medio Centro Defensivo|Medio Central;80;28;11;80;Olympique Lyonnais 
213661;Andreas Christensen;Denmark;Defensor Centro;80;24;23;85;Chelsea 
211575;André Gomes;Portugal;Medio Centro Defensivo|Medio Central;80;26;11;83;Everton 
210896;Morgan Sanson;France;Medio Central|Medio Centro Ofensivo;80;25;13;84;Olympique de Marseille 
210513;Juan Fernando Quintero;Colombia;Medio Centro Ofensivo;80;27;8;81;River Plate 
209297;Fred;Brazil;Medio Centro Defensivo|Medio Central;80;27;34;82;Manchester United 
208920;Nathan Aké;Netherlands;Defensor Centro;80;25;95;84;AFC Bournemouth 
208618;Lucas Vázquez;Spain;Medio Derecho|Extremo Derecho;80;29;16;80;Real Madrid 
208498;Munas Dabbur;Israel;Delantero Centro;80;28;6;80;TSG 1899 Hoffenheim 
208330;Adnan Januzaj;Belgium;Medio Derecho|Extremo Derecho;80;25;18;83;Real Sociedad 
208141;Gabriel;Brazil;Medio Centro Defensivo|Medio Central;80;26;5;83;SL Benfica 
208135;Abdoulaye Doucouré;France;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;80;27;15;83;Watford 
208128;Hakan Çalhanoglu;Turkey;Medio Central|Extremo Izquierdo;80;26;34;81;Milan 
207791;Yussuf Poulsen;Denmark;Delantero Centro;80;26;19;82;RB Leipzig 
207471;Franco Vázquez;Argentina;Medio Izquierdo|Medio Central|Medio Centro Ofensivo;80;31;5;80;Sevilla FC 
206517;Jack Grealish;England;Medio Central|Medio Centro Ofensivo|Extremo Izquierdo;80;24;106;85;Aston Villa 
206467;Alassane Plea;France;Delantero Centro|Extremo Izquierdo;80;27;11;81;Borussia Mönchengladbach 
206413;Taras Stepanenko;Ukraine;Medio Centro Defensivo;80;30;2;80;Shakhtar Donetsk 
205988;Luke Shaw;England;Defensor Izquierdo;80;25;34;82;Manchester United 
205632;Lucas Ocampos;Argentina;Extremo Derecho|Extremo Izquierdo;80;26;28;83;Sevilla FC 
205362;Matija Nastasic;Serbia;Defensor Centro;80;27;6;82;FC Schalke 04 
204884;Benjamin Mendy;France;Defensor Izquierdo;80;26;35;85;Manchester City 
204638;Willi Orban;Hungary;Defensor Centro;80;27;11;82;RB Leipzig 
203895;Pozuelo;Spain;Medio Centro Ofensivo|Media Punta;80;28;6;80;Toronto FC 
203890;Šime Vrsaljko;Croatia;Defensor Derecho;80;28;8;80;Atlético Madrid 
203841;Nick Pope;England;Arquero;80;28;61;81;Burnley 
203757;Zé Luís;Cape Verde;Delantero Centro;80;29;1;80;FC Porto 
202935;Álvaro;Spain;Defensor Centro;80;30;6;80;Olympique de Marseille 
202750;Willy Boly;France;Defensor Centro;80;29;5;80;Wolverhampton Wanderers 
202695;James Tarkowski;England;Defensor Centro;80;27;5;81;Burnley 
202685;Simone Zaza;Italy;Delantero Centro;80;29;8;80;Torino 
202648;Sergi Darder;Spain;Medio Izquierdo|Medio Central|Medio Centro Ofensivo;80;26;4;83;RCD Espanyol 
201956;Salif Sané;Senegal;Defensor Centro|Medio Centro Defensivo;80;29;9;80;FC Schalke 04 
201417;Matt Doherty;Republic of Ireland;Carrilero Derecho|Extremo Derecho;80;28;4;80;Wolverhampton Wanderers 
201143;Aïssa Mandi;Algeria;Defensor Centro;80;28;36;81;Real Betis 
201119;Ismaily;Brazil;Defensor Izquierdo;80;30;7;80;Shakhtar Donetsk 
200316;Timo Horn;Germany;Arquero;80;27;6;82;1. FC Köln 
200155;Hans Vanaken;Belgium;Medio Central|Medio Centro Ofensivo;80;27;4;80;Club Brugge KV 
199823;Campaña;Spain;Medio Centro Defensivo|Medio Central;80;27;2;83;Levante UD 
199715;Vitolo;Spain;Delantero Centro|Medio Derecho|Medio Izquierdo;80;30;7;80;Atlético Madrid 
199503;Granit Xhaka;Switzerland;Medio Centro Defensivo|Medio Central;80;27;24;81;Arsenal 
199110;Luis Muriel;Colombia;Delantero Centro;80;29;10;80;Atalanta 
199005;Mathew Ryan;Australia;Arquero;80;28;8;82;Brighton & Hove Albion 
198784;Alex Oxlade-Chamberlain;England;Medio Derecho|Medio Central;80;26;24;83;Liverpool 
198118;Josuha Guilavogui;France;Defensor Centro|Medio Centro Defensivo|Medio Central;80;29;3;80;VfL Wolfsburg 
196432;Enzo Pérez;Argentina;Medio Centro Defensivo|Medio Central;80;34;2;80;River Plate 
195086;Dejan Lovren;Croatia;Defensor Centro;80;31;32;80;Liverpool 
193314;Aitor;Spain;Arquero;80;29;3;82;Levante UD 
192366;Nicolás Otamendi;Argentina;Defensor Centro;80;32;14;80;Manchester City 
192318;Mario Götze;Germany;Medio Central|Medio Centro Ofensivo|Media Punta;80;28;25;80;Borussia Dortmund 
191202;Nemanja Matic;Serbia;Medio Centro Defensivo|Medio Central;80;31;17;80;Manchester United 
190674;Benjamin André;France;Medio Centro Defensivo|Medio Central;80;29;4;80;LOSC Lille 
189690;Guaita;Spain;Arquero;80;33;2;80;Crystal Palace 
189505;Pedro;Spain;Extremo Derecho|Extremo Izquierdo;80;33;17;80;Chelsea 
189362;Hulk;Brazil;Delantero Centro|Extremo Derecho;80;34;41;80;Shanghai SIPG FC 
189271;Francis Coquelin;France;Medio Centro Defensivo|Medio Central;80;29;10;80;Valencia CF 
189068;Bas Dost;Netherlands;Delantero Centro;80;31;4;80;Eintracht Frankfurt 
187607;Artem Dzyuba;Russia;Delantero Centro;80;31;13;80;Free Agents 
187072;Lars Stindl;Germany;Medio Centro Ofensivo|Media Punta;80;31;3;80;Borussia Mönchengladbach 
184484;Gylfi Sigur?sson;Iceland;Medio Central|Medio Centro Ofensivo;80;30;9;80;Everton 
183498;Marco Parolo;Italy;Medio Centro Defensivo|Medio Central;80;35;8;80;Lazio 
182002;Sidnei;Brazil;Defensor Centro;80;30;3;80;Real Betis 
181786;Vedran Corluka;Croatia;Defensor Centro;80;34;3;80;Lokomotiv Moscow 
178509;Olivier Giroud;France;Delantero Centro;80;33;26;80;Chelsea 
178088;Juan Mata;Spain;Medio Derecho|Medio Centro Ofensivo;80;32;11;80;Manchester United 
177633;Ángel;Spain;Delantero Centro;80;33;2;80;Getafe CF 
177600;Beñat;Spain;Medio Central;80;33;6;80;Athletic Club 
177326;Mathieu Valbuena;France;Medio Izquierdo|Medio Centro Ofensivo;80;35;5;80;Olympiacos CFP 
176930;Marcelo Díaz;Chile;Medio Centro Defensivo|Medio Central;80;33;1;80;Racing Club 
176600;Kévin Gameiro;France;Delantero Centro;80;33;5;80;Valencia CF 
175379;Pedro León;Spain;Medio Derecho|Medio Izquierdo;80;33;1;80;SD Eibar 
173771;Lukasz Piszczek;Poland;Defensor Derecho|Defensor Centro;80;35;14;80;Borussia Dortmund 
173373;Sergio Romero;Argentina;Arquero;80;33;6;80;Manchester United 
172522;Daniel Wass;Denmark;Defensor Derecho|Medio Derecho|Medio Central;80;31;4;80;Valencia CF 
172114;Diego Valeri;Argentina;Delantero Centro|Medio Centro Ofensivo;80;34;1;80;Portland Timbers 
171897;Andrés Guardado;Mexico;Medio Centro Defensivo|Medio Izquierdo|Medio Central;80;33;9;80;Real Betis 
171579;Raúl García;Spain;Delantero Centro|Medio Centro Ofensivo;80;34;6;80;Athletic Club 
170368;Erik Lamela;Argentina;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;80;28;20;80;Tottenham Hotspur 
169588;Jonny Evans;Northern Ireland;Defensor Centro;80;32;12;80;Leicester City 
165109;Stefan Radu;Romania;Defensor Centro;80;33;14;80;Lazio 
